bpm:
908
48,3,0,0
50,1,0,1
52,3,0,0
54,1,0,1
64,0,0,0
66,0,0,1
68,0,0,0
70,0,0,1
80,1,0,0
82,3,0,1
84,1,0,0
86,3,0,1
96,2,0,0
98,2,0,1
100,2,0,0
102,2,0,1
112,1,0,1
114,3,0,0
116,1,0,1
118,3,0,0
128,0,0,1
130,0,0,0
132,0,0,1
134,0,0,0
144,3,0,1
146,1,0,0
148,3,0,1
150,1,0,0
160,2,0,1
162,2,0,0
164,2,0,1
166,2,0,0
176,1,1,1
176,3,0,0
177,1,1,1
178,1,1,1
179,1,1,1
180,1,1,1
180,1,0,0
181,1,1,1
182,1,1,1
182,3,0,0
183,1,1,1
184,1,1,1
185,1,1,1
186,1,1,1
186,1,0,0
187,1,1,1
188,1,1,1
188,3,0,0
189,1,1,1
190,1,1,1
191,1,1,1
192,1,1,1
192,3,1,0
193,3,1,0
194,3,1,0
195,3,1,0
196,3,1,0
196,1,0,1
197,3,1,0
198,3,1,0
198,3,0,1
199,3,1,0
200,3,1,0
201,3,1,0
202,3,1,0
202,1,0,1
203,3,1,0
204,3,1,0
204,3,0,1
205,3,1,0
206,3,1,0
207,3,1,0
208,3,1,0
208,1,0,1
212,3,0,1
212,1,0,0
214,1,0,1
214,3,0,0
218,3,0,1
218,1,0,0
220,3,1,0
220,1,1,1
221,3,1,0
221,1,1,1
222,3,1,0
222,1,1,1
223,3,1,0
223,1,1,1
224,3,1,0
224,1,1,1
225,3,1,0
225,1,1,1
226,3,1,0
226,1,1,1
227,3,1,0
227,1,1,1
228,3,1,0
228,1,1,1
229,3,1,0
229,1,1,1
230,3,1,0
230,1,1,1
234,1,0,1
236,3,0,0
238,1,0,1
240,3,0,0
246,0,0,1
252,0,0,0
256,2,0,1
262,2,0,0
268,2,0,1
272,3,1,0
273,3,1,0
274,3,1,0
275,3,1,0
276,3,1,0
277,3,1,0
278,3,1,0
279,3,1,0
280,3,1,0
284,1,0,1
286,3,1,0
287,3,1,0
288,3,1,0
289,3,1,0
290,3,1,0
291,3,1,0
292,3,1,0
293,3,1,0
294,3,1,0
295,3,1,0
296,3,1,0
297,3,1,0
298,3,1,0
299,3,1,0
300,3,1,0
304,1,0,1
304,3,0,0
310,3,0,1
310,1,0,0
316,1,0,1
316,3,0,0
322,3,0,1
322,1,0,0
328,1,0,1
329,3,0,0
330,1,0,1
331,3,0,0
332,1,0,1
336,1,1,1
336,3,0,0
337,1,1,1
338,1,1,1
339,1,1,1
340,1,1,1
340,3,0,0
341,1,1,1
342,1,1,1
343,1,1,1
344,1,1,1
344,3,0,0
345,1,1,1
346,1,1,1
347,1,1,1
348,1,1,1
348,3,0,0
349,1,1,1
350,1,1,1
351,1,1,1
352,1,1,1
352,3,0,0
353,1,1,1
354,1,1,1
355,1,1,1
356,1,1,1
356,3,0,0
357,1,1,1
358,1,1,1
359,1,1,1
360,1,1,1
360,3,1,0
361,3,1,0
362,3,1,0
363,3,1,0
364,3,1,0
364,1,0,1
365,3,1,0
366,3,1,0
367,3,1,0
368,3,1,0
368,1,1,1
369,1,1,1
370,1,1,1
371,1,1,1
372,1,1,1
372,3,0,0
373,1,1,1
374,3,1,0
374,1,1,1
375,3,1,0
376,3,1,0
376,1,0,1
377,3,1,0
378,3,1,0
379,3,1,0
380,3,1,0
380,1,1,1
381,1,1,1
382,1,1,1
383,1,1,1
384,1,1,1
384,3,0,0
385,1,1,1
386,1,1,1
387,1,1,1
388,1,1,1
388,3,1,0
389,3,1,0
390,3,1,0
391,3,1,0
392,3,1,0
392,3,1,1
393,3,1,1
394,3,1,1
395,3,1,1
396,3,1,1
396,1,1,0
397,1,1,0
398,1,1,0
399,1,1,0
400,1,1,0
400,1,1,1
401,1,1,1
402,1,1,1
403,1,1,1
404,1,1,1
404,3,0,0
405,1,1,1
406,1,1,1
406,3,1,0
407,3,1,0
408,3,1,0
408,1,0,1
409,3,1,0
410,3,1,0
411,3,1,0
412,3,1,0
412,1,1,1
413,1,1,1
414,1,1,1
415,1,1,1
416,1,1,1
416,3,0,0
417,1,1,1
418,1,1,1
419,1,1,1
420,3,0,0
420,1,1,1
421,1,1,1
422,1,1,1
423,1,1,1
424,1,1,1
424,3,0,0
426,1,0,1
428,3,0,0
432,0,1,1
433,0,1,1
434,0,1,1
435,0,1,1
436,0,1,1
437,0,1,1
438,0,1,1
438,0,1,0
439,0,1,0
440,0,1,0
441,0,1,0
442,0,1,0
443,0,1,0
444,0,1,0
445,0,1,0
446,0,1,0
447,0,1,0
448,0,1,0
448,1,0,1
452,3,0,0
454,1,0,1
458,3,0,0
460,1,0,1
461,3,0,0
462,1,0,1
463,3,0,0
464,1,1,1
465,1,1,1
466,1,1,1
467,1,1,1
468,1,1,1
468,3,0,0
469,1,1,1
470,1,1,1
471,1,1,1
472,1,1,1
472,3,0,0
473,1,1,1
474,1,1,1
475,1,1,1
476,1,1,1
476,3,0,0
477,1,1,1
478,1,1,1
479,1,1,1
480,1,1,1
480,3,0,0
481,1,1,1
482,1,1,1
483,1,1,1
484,1,1,1
484,3,0,0
485,1,1,1
486,1,1,1
487,1,1,1
488,1,1,1
488,3,1,0
489,3,1,0
490,3,1,0
491,3,1,0
492,3,1,0
492,1,0,1
493,3,1,0
494,3,1,0
495,3,1,0
496,3,1,0
496,1,1,1
497,1,1,1
498,1,1,1
499,1,1,1
500,1,1,1
500,3,0,0
501,1,1,1
502,1,1,1
502,3,1,0
503,3,1,0
504,3,1,0
504,1,0,1
505,3,1,0
506,3,1,0
507,3,1,0
508,3,1,0
508,1,1,1
509,1,1,1
510,1,1,1
511,1,1,1
512,1,1,1
512,3,0,0
513,1,1,1
514,1,1,1
515,1,1,1
516,1,1,1
516,3,1,0
517,3,1,0
518,3,1,0
519,3,1,0
520,3,1,0
520,3,1,1
521,3,1,1
522,3,1,1
523,3,1,1
524,3,1,1
524,1,1,0
525,1,1,0
526,1,1,0
527,1,1,0
528,1,1,0
528,1,1,1
529,1,1,1
530,1,1,1
531,1,1,1
532,1,1,1
532,3,0,0
533,1,1,1
534,1,1,1
534,3,1,0
535,3,1,0
536,3,1,0
536,1,0,1
537,3,1,0
538,3,1,0
539,3,1,0
540,1,1,1
540,3,1,0
541,1,1,1
542,1,1,1
543,1,1,1
544,1,1,1
544,3,0,0
545,1,1,1
546,1,1,1
547,1,1,1
548,1,1,1
548,3,0,0
549,1,1,1
550,1,1,1
551,1,1,1
552,3,0,0
552,1,1,1
554,1,0,1
556,3,0,0
560,0,1,0
561,0,1,0
562,0,1,0
563,0,1,0
564,0,1,0
565,0,1,0
566,0,1,0
566,0,1,1
567,0,1,1
568,0,1,1
569,0,1,1
570,0,1,1
571,0,1,1
572,0,1,1
573,0,1,1
574,0,1,1
575,0,1,1
576,0,1,1
576,3,0,0
578,1,0,1
580,3,0,0
581,1,0,1
582,3,0,0
583,1,0,1
584,3,0,0
585,1,0,1
586,3,0,0
587,1,0,1
588,3,0,0
589,1,0,1
590,3,0,0
591,1,0,1
592,3,0,0
594,1,0,1
596,3,0,0
597,1,0,1
598,3,0,0
600,1,0,1
602,3,0,0
603,1,0,1
604,3,0,0
606,1,0,1
608,3,0,0
609,1,0,1
610,3,0,0
611,1,0,1
612,3,0,0
614,1,0,1
616,3,0,0
617,1,0,1
618,3,0,0
619,1,0,1
620,3,0,0
622,1,0,1
624,3,0,0
630,1,0,1
630,3,0,0
634,1,0,0
634,3,0,1
638,3,0,0
638,1,0,1
642,0,0,1
644,0,0,0
646,0,0,1
648,0,0,0
650,0,0,1
652,0,0,0
654,0,0,1
656,2,0,0
658,2,0,1
660,2,0,0
662,2,0,1
664,3,0,0
666,1,0,1
668,3,0,0
670,1,0,1
674,3,0,0
678,0,0,1
680,0,0,0
682,0,0,1
684,0,0,0
686,0,0,1
688,3,0,0
688,1,0,1
690,1,0,0
690,3,0,1
694,3,0,0
694,1,0,1
700,3,0,0
700,1,0,1
702,1,0,0
702,3,0,1
706,3,0,0
706,1,0,1
720,3,0,0
720,1,0,1
722,1,0,0
722,3,0,1
726,3,0,0
726,1,0,1
732,3,0,0
732,1,0,1
734,1,0,0
734,3,0,1
