bpm:
454
24,1,1,1
25,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
30,1,1,1
31,1,1,1
32,1,1,1
33,-1,2,1
40,3,1,0
41,3,1,0
42,3,1,0
43,3,1,0
44,3,1,0
45,3,1,0
46,3,1,0
47,3,1,0
48,3,1,0
49,-1,2,0
56,1,1,1
57,1,1,1
58,1,1,1
59,1,1,1
60,1,1,1
61,1,1,1
62,1,1,1
63,1,1,1
64,1,1,1
65,-1,2,1
72,3,1,0
73,3,1,0
74,3,1,0
75,3,1,0
76,3,1,0
77,3,1,0
78,3,1,0
79,3,1,0
80,3,1,0
81,-1,2,0
88,1,0,1
96,1,0,1
104,1,0,1
120,3,0,0
128,3,0,0
136,3,0,0
152,1,0,1
158,3,0,0
168,1,0,1
172,1,0,1
176,1,0,1
184,3,0,0
188,3,0,0
192,3,0,0
200,1,0,1
204,1,0,1
208,1,0,1
216,3,0,0
220,3,0,0
224,3,0,0
232,1,0,1
236,1,0,1
240,1,0,1
244,1,0,1
248,3,0,0
252,3,0,0
256,3,0,0
264,3,0,0
268,3,0,0
272,3,0,0
276,3,0,0
280,1,0,1
284,1,0,1
288,1,0,1
296,1,0,1
298,1,0,1
300,1,0,1
304,1,0,1
312,3,0,0
314,3,0,0
316,3,0,0
320,3,0,0
328,1,0,1
332,1,0,1
336,3,0,0
340,3,0,0
344,1,0,1
350,1,0,1
360,3,0,0
366,3,0,0
376,1,0,1
378,1,0,1
380,1,0,1
384,1,0,1
388,1,0,1
392,3,0,0
394,3,0,0
396,3,0,0
400,3,0,0
404,3,0,0
408,1,1,1
409,1,1,1
410,1,1,1
411,1,1,1
412,1,1,1
413,1,1,1
414,1,1,1
415,1,1,1
416,1,1,1
424,3,1,0
425,3,1,0
426,3,1,0
427,3,1,0
428,3,1,0
429,3,1,0
430,3,1,0
431,3,1,0
432,3,1,0
442,0,0,1
445,0,0,1
448,0,0,1
451,0,0,1
458,0,0,0
461,0,0,0
464,0,0,0
467,0,0,0
472,1,0,1
480,1,0,1
488,3,0,0
496,3,0,0
504,3,1,0
504,1,1,1
505,3,1,0
505,1,1,1
506,3,1,0
506,1,1,1
507,3,1,0
507,1,1,1
508,3,1,0
508,1,1,1
509,3,1,0
509,1,1,1
510,3,1,0
510,1,1,1
511,3,1,0
511,1,1,1
512,3,1,0
512,1,1,1
513,3,1,0
513,1,1,1
514,3,1,0
514,1,1,1
515,3,1,0
515,1,1,1
516,3,1,0
516,1,1,1
517,3,1,0
517,1,1,1
518,3,1,0
518,1,1,1
519,3,1,0
519,1,1,1
520,3,1,0
520,1,1,1
536,1,0,1
538,1,0,1
540,1,0,1
544,3,0,0
546,3,0,0
548,3,0,0
552,1,0,1
554,1,0,1
556,1,0,1
560,3,0,0
564,3,0,0
568,3,0,0
570,3,0,0
572,3,0,0
576,1,0,1
578,1,0,1
580,1,0,1
584,3,0,0
586,3,0,0
588,3,0,0
592,1,0,1
596,1,0,1
600,3,0,0
602,3,0,0
604,3,0,0
608,1,0,1
610,1,0,1
612,1,0,1
616,3,0,0
619,3,0,0
622,3,0,0
632,1,0,1
634,1,0,1
636,1,0,1
640,3,0,0
