bpm:
454
24,1,1,1
25,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
30,1,1,1
32,3,0,0
35,1,0,1
38,2,0,0
39,2,0,1
41,0,0,0
42,0,1,1
43,0,1,1
44,0,1,1
45,0,1,1
46,0,1,1
48,3,0,0
50,1,0,1
52,3,0,0
54,1,0,1
56,3,1,0
57,3,1,0
58,3,1,0
59,3,1,0
60,3,1,0
61,3,1,0
62,3,1,0
64,0,0,1
67,2,0,0
70,1,0,1
71,3,1,0
72,3,1,0
73,3,1,0
74,3,1,0
75,3,1,0
76,3,1,0
80,1,0,1
82,3,0,0
84,1,0,1
86,3,0,0
88,1,1,1
89,1,1,1
90,1,1,1
91,1,1,1
92,1,1,1
93,1,1,1
94,1,1,1
96,3,1,0
96,1,0,1
97,3,1,0
98,3,1,0
99,3,1,0
99,1,0,1
100,3,1,0
101,3,1,0
102,3,1,0
102,1,0,1
104,3,0,0
104,1,0,1
107,1,0,1
107,3,0,0
110,3,1,0
110,1,1,1
111,3,1,0
111,1,1,1
112,3,1,0
112,1,1,1
113,3,1,0
113,1,1,1
114,3,1,0
114,1,1,1
115,3,1,0
115,1,1,1
116,3,1,0
116,1,1,1
118,0,0,1
120,0,0,0
123,0,0,1
126,0,0,0
128,2,0,1
131,2,0,0
134,2,0,1
136,3,1,0
137,3,1,0
138,3,1,0
139,3,1,0
140,3,1,0
142,3,0,0
143,1,1,1
144,1,1,1
145,1,1,1
146,1,1,1
147,1,1,1
148,1,1,1
149,1,1,1
150,1,1,1
152,1,0,1
152,3,0,0
155,3,0,0
155,1,0,1
158,3,0,0
158,1,0,1
161,1,0,1
161,3,0,0
168,1,0,1
168,3,0,0
170,1,0,1
172,1,0,1
174,1,0,1
176,1,0,1
178,1,0,1
180,1,0,1
180,3,0,0
182,3,0,0
184,0,0,1
184,3,0,0
186,0,0,1
187,3,0,0
188,0,0,1
190,3,0,0
192,3,0,0
194,1,0,1
196,3,0,0
198,1,0,1
200,3,0,0
202,3,0,0
203,3,0,1
204,3,0,0
206,3,0,1
208,3,0,1
210,3,0,1
212,3,0,1
213,1,0,0
214,3,0,1
216,1,0,0
218,1,0,0
219,0,0,1
220,1,0,0
222,1,0,0
224,1,0,0
226,1,0,0
227,3,0,1
230,1,0,1
232,1,1,1
233,1,1,1
234,1,1,1
234,3,0,0
235,1,1,1
236,1,1,1
236,3,0,0
237,1,1,1
238,1,1,1
238,3,0,0
239,1,1,1
240,1,1,1
240,3,0,0
241,1,1,1
242,1,1,1
242,3,0,0
244,3,1,0
245,3,1,0
246,3,1,0
246,1,0,1
248,0,0,0
250,0,0,0
251,2,0,1
252,0,0,0
254,0,1,0
255,0,1,0
256,0,1,0
256,2,0,1
257,0,1,0
258,0,1,0
258,2,0,1
259,0,1,0
260,0,1,0
260,2,0,1
261,0,1,0
262,0,1,0
262,2,0,1
264,2,0,1
266,2,0,1
267,3,0,0
268,2,0,1
270,2,1,1
271,2,1,1
272,2,1,1
272,3,0,0
273,2,1,1
274,2,1,1
274,3,0,0
276,3,0,0
277,1,0,1
278,3,0,0
280,3,0,0
282,3,0,0
283,1,0,1
284,3,0,0
286,1,0,1
288,3,0,0
288,1,0,1
290,1,0,1
291,3,0,0
292,1,0,1
293,3,0,0
294,1,0,1
296,3,0,0
297,3,0,0
299,1,0,1
300,1,0,1
302,3,0,0
303,3,0,0
305,1,0,1
306,1,0,1
308,3,0,0
309,1,0,1
310,3,0,0
312,0,0,0
312,0,0,1
314,0,0,0
315,0,0,1
317,0,0,0
319,0,0,1
321,1,0,1
322,1,0,1
324,3,0,0
325,1,0,1
326,3,0,0
328,0,1,1
329,0,1,1
330,0,1,1
330,0,1,0
331,0,1,0
332,0,1,0
332,1,0,1
334,1,0,1
335,3,1,0
336,3,1,0
337,3,1,0
337,1,1,1
338,1,1,1
339,1,1,1
339,3,0,0
340,3,1,0
341,3,1,0
342,3,1,0
344,1,0,1
345,3,0,0
347,1,0,1
350,3,0,0
351,1,0,1
353,3,0,0
360,1,0,1
360,3,0,0
361,1,0,1
363,3,0,0
366,3,0,0
366,1,0,1
367,3,0,0
369,1,0,1
